dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,accuracy-identity,balanced_accuracy-mean,balanced_accuracy-std,balanced_accuracy-identity,f1_score-mean,f1_score-std,f1_score-identity,roc_auc_score-mean,roc_auc_score-std,roc_auc_score-identity,params
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.85425,0.022369412710216603,"[0.80625, 0.84375, 0.8625, 0.85625, 0.85625, 0.8875, 0.83125, 0.85625, 0.89375, 0.8375, 0.81875, 0.8625, 0.85, 0.8375, 0.85625, 0.84375, 0.875, 0.9, 0.85625, 0.86875, 0.83125, 0.8375, 0.88125, 0.85, 0.85625]",0.85425,0.022369412710216592,"[0.80625, 0.84375, 0.8625, 0.85625, 0.85625, 0.8875, 0.83125, 0.85625, 0.89375, 0.8374999999999999, 0.8187500000000001, 0.8625, 0.8500000000000001, 0.8374999999999999, 0.85625, 0.84375, 0.875, 0.9, 0.85625, 0.86875, 0.83125, 0.8374999999999999, 0.88125, 0.85, 0.85625]",0.8540772154308928,0.022514619602890855,"[0.8045320197044334, 0.8436950490406783, 0.8623063683304647, 0.8557937223245424, 0.8559743258580876, 0.8874824191279889, 0.8312434079456228, 0.8561994451174242, 0.8936461388074293, 0.8374746054070948, 0.818686256887187, 0.8623063683304647, 0.8499765588373183, 0.8374746054070948, 0.8561994451174242, 0.8436950490406783, 0.8748239712095133, 0.8999374609130708, 0.8561094819159335, 0.8686217008797653, 0.8309263825290595, 0.8374746054070948, 0.8812453611469199, 0.849906191369606, 0.8561994451174242]",0.85425,0.022369412710216585,"[0.80625, 0.8437500000000001, 0.8625, 0.8562500000000002, 0.8562500000000001, 0.8875, 0.8312499999999999, 0.85625, 0.89375, 0.8374999999999999, 0.8187500000000001, 0.8625, 0.8500000000000001, 0.8374999999999999, 0.85625, 0.8437500000000001, 0.8749999999999999, 0.9, 0.85625, 0.86875, 0.83125, 0.8374999999999999, 0.88125, 0.85, 0.85625]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth6']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8525,0.025642778385606614,"[0.7875, 0.84375, 0.8625, 0.85, 0.84375, 0.88125, 0.83125, 0.86875, 0.90625, 0.85, 0.81875, 0.85, 0.84375, 0.84375, 0.88125, 0.84375, 0.86875, 0.9, 0.84375, 0.875, 0.83125, 0.825, 0.86875, 0.84375, 0.85]",0.8525,0.025642778385606607,"[0.7875, 0.84375, 0.8625, 0.8500000000000001, 0.84375, 0.88125, 0.83125, 0.86875, 0.90625, 0.8500000000000001, 0.8187500000000001, 0.85, 0.84375, 0.84375, 0.8812500000000001, 0.84375, 0.86875, 0.9, 0.84375, 0.875, 0.83125, 0.825, 0.8687499999999999, 0.84375, 0.8500000000000001]",0.852301954519389,0.025866187812984952,"[0.7853535353535352, 0.8436950490406783, 0.8623063683304647, 0.849624060150376, 0.8436950490406783, 0.8812453611469199, 0.8311906529639327, 0.8686217008797653, 0.9061583577712607, 0.8499765588373183, 0.818686256887187, 0.849788765451416, 0.8436950490406783, 0.8436950490406783, 0.8812082372709156, 0.8434503541935736, 0.8683333986441475, 0.8999374609130708, 0.843743896245947, 0.8749218261413384, 0.8311906529639327, 0.8247535596933186, 0.8687038411941698, 0.8435972629521016, 0.8499765588373183]",0.8525,0.025642778385606618,"[0.7875, 0.8437500000000001, 0.8625, 0.85, 0.8437500000000001, 0.88125, 0.8312499999999999, 0.86875, 0.90625, 0.85, 0.8187500000000001, 0.8499999999999999, 0.8437500000000001, 0.84375, 0.88125, 0.84375, 0.8687500000000001, 0.9, 0.84375, 0.875, 0.8312499999999999, 0.8250000000000001, 0.86875, 0.84375, 0.85]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth10']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.848,0.02556140482576549,"[0.7875, 0.84375, 0.8625, 0.85, 0.84375, 0.88125, 0.825, 0.85625, 0.89375, 0.84375, 0.81875, 0.84375, 0.84375, 0.8375, 0.86875, 0.825, 0.86875, 0.9, 0.81875, 0.875, 0.825, 0.825, 0.8625, 0.85, 0.85]",0.848,0.025561404825765487,"[0.7875, 0.84375, 0.8625, 0.8500000000000001, 0.84375, 0.88125, 0.825, 0.85625, 0.89375, 0.84375, 0.8187500000000001, 0.84375, 0.84375, 0.8374999999999999, 0.8687499999999999, 0.825, 0.8687499999999999, 0.9, 0.81875, 0.875, 0.825, 0.825, 0.8625, 0.85, 0.8500000000000001]",0.8478301797391613,0.02573016883800672,"[0.7858604944103291, 0.8436950490406783, 0.8624140087554721, 0.849624060150376, 0.8436950490406783, 0.8812453611469199, 0.8249726519768714, 0.8561094819159335, 0.8936461388074293, 0.843743896245947, 0.818686256887187, 0.8434503541935736, 0.843743896245947, 0.8374746054070948, 0.8687038411941698, 0.8247535596933186, 0.8684982975226019, 0.8999374609130708, 0.818572825024438, 0.8749218261413384, 0.8247535596933186, 0.8248905565978737, 0.8624785122675418, 0.849906191369606, 0.8499765588373183]",0.848,0.02556140482576546,"[0.7875, 0.8437500000000001, 0.8624999999999999, 0.85, 0.8437500000000001, 0.88125, 0.8250000000000001, 0.85625, 0.89375, 0.8437500000000001, 0.8187500000000001, 0.84375, 0.8437500000000001, 0.8374999999999999, 0.8687499999999999, 0.8250000000000002, 0.86875, 0.9, 0.8187500000000001, 0.875, 0.8250000000000002, 0.8250000000000001, 0.8625, 0.85, 0.85]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth20']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.862,0.02582745228756925,"[0.80625, 0.88125, 0.8625, 0.8625, 0.8625, 0.8875, 0.85, 0.83125, 0.9125, 0.84375, 0.81875, 0.85625, 0.8625, 0.8625, 0.89375, 0.84375, 0.88125, 0.90625, 0.85625, 0.88125, 0.83125, 0.84375, 0.8875, 0.8625, 0.8625]",0.862,0.02582745228756926,"[0.80625, 0.8812500000000001, 0.8625, 0.8625, 0.8625, 0.8875, 0.85, 0.83125, 0.9125, 0.84375, 0.81875, 0.85625, 0.8625, 0.8625, 0.89375, 0.84375, 0.88125, 0.90625, 0.85625, 0.88125, 0.83125, 0.84375, 0.8875, 0.8625, 0.8625]",0.8618500286167843,0.025999763884926443,"[0.8045320197044334, 0.8812082372709156, 0.8624785122675418, 0.8623063683304647, 0.8624140087554721, 0.8875, 0.849788765451416, 0.8312434079456228, 0.912445278298937, 0.843743896245947, 0.818572825024438, 0.8559743258580876, 0.8625, 0.8624785122675418, 0.8937458494472441, 0.8435972629521016, 0.8812453611469199, 0.9061583577712607, 0.8562443845462713, 0.8812453611469199, 0.8310850439882698, 0.843743896245947, 0.8874296435272045, 0.862155388471178, 0.8624140087554721]",0.862,0.02582745228756924,"[0.80625, 0.88125, 0.8625, 0.8624999999999999, 0.8624999999999999, 0.8875, 0.8499999999999999, 0.8312499999999999, 0.9125, 0.8437500000000001, 0.8187500000000001, 0.8562500000000001, 0.8625, 0.8625, 0.8937499999999999, 0.84375, 0.88125, 0.90625, 0.8562500000000001, 0.88125, 0.8312500000000002, 0.8437500000000001, 0.8875000000000001, 0.8624999999999999, 0.8625]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth3']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.85425,0.022369412710216603,"[0.80625, 0.84375, 0.8625, 0.85625, 0.85625, 0.8875, 0.83125, 0.85625, 0.89375, 0.8375, 0.81875, 0.8625, 0.85, 0.8375, 0.85625, 0.84375, 0.875, 0.9, 0.85625, 0.86875, 0.83125, 0.8375, 0.88125, 0.85, 0.85625]",0.85425,0.022369412710216592,"[0.80625, 0.84375, 0.8625, 0.85625, 0.85625, 0.8875, 0.83125, 0.85625, 0.89375, 0.8374999999999999, 0.8187500000000001, 0.8625, 0.8500000000000001, 0.8374999999999999, 0.85625, 0.84375, 0.875, 0.9, 0.85625, 0.86875, 0.83125, 0.8374999999999999, 0.88125, 0.85, 0.85625]",0.8540772154308928,0.022514619602890855,"[0.8045320197044334, 0.8436950490406783, 0.8623063683304647, 0.8557937223245424, 0.8559743258580876, 0.8874824191279889, 0.8312434079456228, 0.8561994451174242, 0.8936461388074293, 0.8374746054070948, 0.818686256887187, 0.8623063683304647, 0.8499765588373183, 0.8374746054070948, 0.8561994451174242, 0.8436950490406783, 0.8748239712095133, 0.8999374609130708, 0.8561094819159335, 0.8686217008797653, 0.8309263825290595, 0.8374746054070948, 0.8812453611469199, 0.849906191369606, 0.8561994451174242]",0.85425,0.022369412710216585,"[0.80625, 0.8437500000000001, 0.8625, 0.8562500000000002, 0.8562500000000001, 0.8875, 0.8312499999999999, 0.85625, 0.89375, 0.8374999999999999, 0.8187500000000001, 0.8625, 0.8500000000000001, 0.8374999999999999, 0.85625, 0.8437500000000001, 0.8749999999999999, 0.9, 0.85625, 0.86875, 0.83125, 0.8374999999999999, 0.88125, 0.85, 0.85625]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth6']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84375,0.024206145913796343,"[0.8, 0.83125, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8375, 0.88125, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.84375,0.024206145913796343,"[0.8, 0.83125, 0.8687499999999999, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.8812500000000001, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.8436128221338186,0.02433397390602768,"[0.7984569359156038, 0.8312434079456228, 0.8687038411941698, 0.8559743258580876, 0.8372711625723674, 0.8812453611469199, 0.8248905565978737, 0.8374746054070948, 0.8812082372709156, 0.8312434079456228, 0.8062424313449743, 0.849906191369606, 0.825, 0.8311906529639327, 0.8749804656977652, 0.7997183539352214, 0.8624140087554721, 0.8749218261413384, 0.8311906529639327, 0.8749218261413384, 0.8248905565978737, 0.8436950490406783, 0.8562443845462713, 0.8435972629521016, 0.8436950490406783]",0.84375,0.024206145913796336,"[0.8, 0.8312499999999999, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.88125, 0.8312499999999999, 0.8062500000000001, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8624999999999999, 0.875, 0.8312499999999999, 0.875, 0.825, 0.84375, 0.8562500000000001, 0.84375, 0.84375]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth10']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84125,0.024407030237208294,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.84125,0.024407030237208305,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.8812500000000001, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.8411053169275879,0.02456327428943552,"[0.7919211822660098, 0.8312434079456228, 0.8624785122675418, 0.8559743258580876, 0.8435972629521016, 0.8812453611469199, 0.8248905565978737, 0.8436950490406783, 0.8812082372709156, 0.8375, 0.8124706985466478, 0.818572825024438, 0.8187429196452987, 0.8311906529639327, 0.8749804656977652, 0.806060606060606, 0.8624785122675418, 0.8749218261413384, 0.8248905565978737, 0.8686217008797653, 0.8248905565978737, 0.8249726519768714, 0.8562443845462713, 0.8435972629521016, 0.8312434079456228]",0.84125,0.024407030237208305,"[0.79375, 0.8312499999999999, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8374999999999999, 0.8124999999999999, 0.8187500000000001, 0.8187499999999999, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.8562500000000001, 0.84375, 0.8312499999999999]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth20']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8654999999999999,0.027665223355927086,"[0.8125, 0.8875, 0.8625, 0.8625, 0.85625, 0.90625, 0.8375, 0.85, 0.9125, 0.84375, 0.825, 0.85625, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.825, 0.8375, 0.9, 0.8875, 0.86875]",0.8654999999999999,0.027665223355927086,"[0.8125, 0.8875, 0.8625, 0.8625, 0.85625, 0.90625, 0.8375, 0.8500000000000001, 0.9125, 0.84375, 0.825, 0.85625, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.825, 0.8374999999999999, 0.9, 0.8875, 0.86875]",0.8653394366891337,0.027837162738136592,"[0.8106060606060606, 0.8874824191279889, 0.8624140087554721, 0.8623063683304647, 0.8561094819159335, 0.9062463377475684, 0.83739837398374, 0.8499765588373183, 0.9123767798466592, 0.843743896245947, 0.8247535596933186, 0.8559743258580876, 0.8625, 0.8624140087554721, 0.875, 0.8561994451174242, 0.8936461388074293, 0.9123767798466592, 0.8561994451174242, 0.8874824191279889, 0.8247535596933186, 0.8374746054070948, 0.9, 0.8874296435272045, 0.8686217008797653]",0.8654999999999999,0.027665223355927054,"[0.8125, 0.8875, 0.8624999999999999, 0.8624999999999999, 0.85625, 0.90625, 0.8375000000000001, 0.85, 0.9125, 0.8437500000000001, 0.8250000000000002, 0.8562500000000001, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.8250000000000002, 0.8374999999999999, 0.9, 0.8875, 0.86875]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth3']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84875,0.025451649422647094,"[0.7875, 0.8375, 0.875, 0.8625, 0.8375, 0.88125, 0.83125, 0.83125, 0.90625, 0.8375, 0.825, 0.8375, 0.84375, 0.83125, 0.875, 0.83125, 0.875, 0.875, 0.8375, 0.85625, 0.8375, 0.83125, 0.8875, 0.84375, 0.84375]",0.84875,0.0254516494226471,"[0.7875, 0.8375, 0.875, 0.8625, 0.8374999999999999, 0.88125, 0.83125, 0.83125, 0.90625, 0.8374999999999999, 0.825, 0.8375, 0.84375, 0.83125, 0.875, 0.83125, 0.875, 0.875, 0.8375, 0.85625, 0.8374999999999999, 0.83125, 0.8875, 0.84375, 0.84375]",0.8485793022779253,0.02562530205688367,"[0.7858604944103291, 0.8375, 0.8749218261413384, 0.862155388471178, 0.837092731829574, 0.8812453611469199, 0.8310850439882698, 0.8312434079456228, 0.9061583577712607, 0.8374746054070948, 0.8248905565978737, 0.83739837398374, 0.843743896245947, 0.8311906529639327, 0.8749804656977652, 0.8311906529639327, 0.8749804656977652, 0.8748239712095133, 0.8372711625723674, 0.8561994451174242, 0.837092731829574, 0.8311906529639327, 0.8875, 0.8435972629521016, 0.8436950490406783]",0.84875,0.02545164942264709,"[0.7875, 0.8374999999999999, 0.875, 0.8625, 0.8375, 0.88125, 0.8312500000000002, 0.8312499999999999, 0.90625, 0.8374999999999999, 0.825, 0.8375000000000001, 0.84375, 0.83125, 0.875, 0.8312499999999999, 0.875, 0.8749999999999999, 0.8375, 0.85625, 0.8375, 0.83125, 0.8875, 0.84375, 0.84375]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth6']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84375,0.024206145913796343,"[0.8, 0.83125, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8375, 0.88125, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.84375,0.024206145913796343,"[0.8, 0.83125, 0.8687499999999999, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.8812500000000001, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.8436128221338186,0.02433397390602768,"[0.7984569359156038, 0.8312434079456228, 0.8687038411941698, 0.8559743258580876, 0.8372711625723674, 0.8812453611469199, 0.8248905565978737, 0.8374746054070948, 0.8812082372709156, 0.8312434079456228, 0.8062424313449743, 0.849906191369606, 0.825, 0.8311906529639327, 0.8749804656977652, 0.7997183539352214, 0.8624140087554721, 0.8749218261413384, 0.8311906529639327, 0.8749218261413384, 0.8248905565978737, 0.8436950490406783, 0.8562443845462713, 0.8435972629521016, 0.8436950490406783]",0.84375,0.024206145913796336,"[0.8, 0.8312499999999999, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.88125, 0.8312499999999999, 0.8062500000000001, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8624999999999999, 0.875, 0.8312499999999999, 0.875, 0.825, 0.84375, 0.8562500000000001, 0.84375, 0.84375]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth10']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84125,0.024407030237208294,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.84125,0.024407030237208305,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.8812500000000001, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.8411053169275879,0.02456327428943552,"[0.7919211822660098, 0.8312434079456228, 0.8624785122675418, 0.8559743258580876, 0.8435972629521016, 0.8812453611469199, 0.8248905565978737, 0.8436950490406783, 0.8812082372709156, 0.8375, 0.8124706985466478, 0.818572825024438, 0.8187429196452987, 0.8311906529639327, 0.8749804656977652, 0.806060606060606, 0.8624785122675418, 0.8749218261413384, 0.8248905565978737, 0.8686217008797653, 0.8248905565978737, 0.8249726519768714, 0.8562443845462713, 0.8435972629521016, 0.8312434079456228]",0.84125,0.024407030237208305,"[0.79375, 0.8312499999999999, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8374999999999999, 0.8124999999999999, 0.8187500000000001, 0.8187499999999999, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.8562500000000001, 0.84375, 0.8312499999999999]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth20']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8654999999999999,0.027665223355927086,"[0.8125, 0.8875, 0.8625, 0.8625, 0.85625, 0.90625, 0.8375, 0.85, 0.9125, 0.84375, 0.825, 0.85625, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.825, 0.8375, 0.9, 0.8875, 0.86875]",0.8654999999999999,0.027665223355927086,"[0.8125, 0.8875, 0.8625, 0.8625, 0.85625, 0.90625, 0.8375, 0.8500000000000001, 0.9125, 0.84375, 0.825, 0.85625, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.825, 0.8374999999999999, 0.9, 0.8875, 0.86875]",0.8653394366891337,0.027837162738136592,"[0.8106060606060606, 0.8874824191279889, 0.8624140087554721, 0.8623063683304647, 0.8561094819159335, 0.9062463377475684, 0.83739837398374, 0.8499765588373183, 0.9123767798466592, 0.843743896245947, 0.8247535596933186, 0.8559743258580876, 0.8625, 0.8624140087554721, 0.875, 0.8561994451174242, 0.8936461388074293, 0.9123767798466592, 0.8561994451174242, 0.8874824191279889, 0.8247535596933186, 0.8374746054070948, 0.9, 0.8874296435272045, 0.8686217008797653]",0.8654999999999999,0.027665223355927054,"[0.8125, 0.8875, 0.8624999999999999, 0.8624999999999999, 0.85625, 0.90625, 0.8375000000000001, 0.85, 0.9125, 0.8437500000000001, 0.8250000000000002, 0.8562500000000001, 0.8625, 0.8625, 0.875, 0.85625, 0.89375, 0.9125, 0.85625, 0.8875, 0.8250000000000002, 0.8374999999999999, 0.9, 0.8875, 0.86875]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth3']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84875,0.025451649422647094,"[0.7875, 0.8375, 0.875, 0.8625, 0.8375, 0.88125, 0.83125, 0.83125, 0.90625, 0.8375, 0.825, 0.8375, 0.84375, 0.83125, 0.875, 0.83125, 0.875, 0.875, 0.8375, 0.85625, 0.8375, 0.83125, 0.8875, 0.84375, 0.84375]",0.84875,0.0254516494226471,"[0.7875, 0.8375, 0.875, 0.8625, 0.8374999999999999, 0.88125, 0.83125, 0.83125, 0.90625, 0.8374999999999999, 0.825, 0.8375, 0.84375, 0.83125, 0.875, 0.83125, 0.875, 0.875, 0.8375, 0.85625, 0.8374999999999999, 0.83125, 0.8875, 0.84375, 0.84375]",0.8485793022779253,0.02562530205688367,"[0.7858604944103291, 0.8375, 0.8749218261413384, 0.862155388471178, 0.837092731829574, 0.8812453611469199, 0.8310850439882698, 0.8312434079456228, 0.9061583577712607, 0.8374746054070948, 0.8248905565978737, 0.83739837398374, 0.843743896245947, 0.8311906529639327, 0.8749804656977652, 0.8311906529639327, 0.8749804656977652, 0.8748239712095133, 0.8372711625723674, 0.8561994451174242, 0.837092731829574, 0.8311906529639327, 0.8875, 0.8435972629521016, 0.8436950490406783]",0.84875,0.02545164942264709,"[0.7875, 0.8374999999999999, 0.875, 0.8625, 0.8375, 0.88125, 0.8312500000000002, 0.8312499999999999, 0.90625, 0.8374999999999999, 0.825, 0.8375000000000001, 0.84375, 0.83125, 0.875, 0.8312499999999999, 0.875, 0.8749999999999999, 0.8375, 0.85625, 0.8375, 0.83125, 0.8875, 0.84375, 0.84375]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth6']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84375,0.024206145913796343,"[0.8, 0.83125, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8375, 0.88125, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.84375,0.024206145913796343,"[0.8, 0.83125, 0.8687499999999999, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.8812500000000001, 0.83125, 0.80625, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8625, 0.875, 0.83125, 0.875, 0.825, 0.84375, 0.85625, 0.84375, 0.84375]",0.8436128221338186,0.02433397390602768,"[0.7984569359156038, 0.8312434079456228, 0.8687038411941698, 0.8559743258580876, 0.8372711625723674, 0.8812453611469199, 0.8248905565978737, 0.8374746054070948, 0.8812082372709156, 0.8312434079456228, 0.8062424313449743, 0.849906191369606, 0.825, 0.8311906529639327, 0.8749804656977652, 0.7997183539352214, 0.8624140087554721, 0.8749218261413384, 0.8311906529639327, 0.8749218261413384, 0.8248905565978737, 0.8436950490406783, 0.8562443845462713, 0.8435972629521016, 0.8436950490406783]",0.84375,0.024206145913796336,"[0.8, 0.8312499999999999, 0.86875, 0.85625, 0.8375, 0.88125, 0.825, 0.8374999999999999, 0.88125, 0.8312499999999999, 0.8062500000000001, 0.85, 0.825, 0.83125, 0.875, 0.8, 0.8624999999999999, 0.875, 0.8312499999999999, 0.875, 0.825, 0.84375, 0.8562500000000001, 0.84375, 0.84375]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth10']}
Simulated,covariate_shift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84125,0.024407030237208294,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.84125,0.024407030237208305,"[0.79375, 0.83125, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.8812500000000001, 0.8375, 0.8125, 0.81875, 0.81875, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.85625, 0.84375, 0.83125]",0.8411053169275879,0.02456327428943552,"[0.7919211822660098, 0.8312434079456228, 0.8624785122675418, 0.8559743258580876, 0.8435972629521016, 0.8812453611469199, 0.8248905565978737, 0.8436950490406783, 0.8812082372709156, 0.8375, 0.8124706985466478, 0.818572825024438, 0.8187429196452987, 0.8311906529639327, 0.8749804656977652, 0.806060606060606, 0.8624785122675418, 0.8749218261413384, 0.8248905565978737, 0.8686217008797653, 0.8248905565978737, 0.8249726519768714, 0.8562443845462713, 0.8435972629521016, 0.8312434079456228]",0.84125,0.024407030237208305,"[0.79375, 0.8312499999999999, 0.8625, 0.85625, 0.84375, 0.88125, 0.825, 0.84375, 0.88125, 0.8374999999999999, 0.8124999999999999, 0.8187500000000001, 0.8187499999999999, 0.83125, 0.875, 0.80625, 0.8625, 0.875, 0.825, 0.86875, 0.825, 0.825, 0.8562500000000001, 0.84375, 0.8312499999999999]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth20']}
